N 893;Krvavé zranìní  nártu a chodidla;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 894;Krvavé zranìní prstù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 895;Mnohoèetná nebo neurèená krvavá zranìní pánevní konèetiny;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 896;Traumatická amputace prstu nohy;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 897;Traumatická amputace chodidla;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 898;Traumatická amputace dolní konèetiny;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";Rozdrcení a krvavé zranìní nìkolika míst;30;-;-;-;-;-;2;5;8;1;7;4;1;1;1;-;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 900;Krvavé zranìní obou hrudních konèetin;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 901;Krvavé zranìní obou pánevních konèetin;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 902;Krvavé zranìní hrudní a pánevní konèetiny;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 903;Krvavé zranìní obou rukou;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 904;Krvavé zranìní hlavy a konèetiny;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 905;Krvavé zranìní hlavy a trupu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 906;Krvavé zranìní trupu a konèetiny;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 907;Krvavé zranìní oblièeje a další èásti;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 908;Krvavé zranìní neurèeného umístìní;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";Povrchní poranìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 910;Povrchní poranìní oblièeje a šíje;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 911;Povrchní poranìní trupu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 912;Povrchní poranìní ramene a horní èásti pae;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 913;Povrchní poranìní lokte, pøedloktí a zápìstí;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 914;Povrchní poranìní ruky, kromì prstù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 915;Povrchní poranìní prstù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 916;Povrchní poranìní kyèle, stehna, holenì, lıtka a kotníkù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 917;Povrchní poranìní nohy a prstù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 918;Povrchní poranìní jiného, mnohoèetného nebo neurèeného umístìní;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";Zhmodìní bez porušení povrchu koního;25;1;-;-;-;1;-;1;2;6;5;4;1;2;2;-;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 920;Zhmodìní oblièeje a šíje, kromì oka;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 921;Zhmodìní oka a oènice;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 922;Zhmodìní trupu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 923;Zhmodìní ramene a horní èásti pae;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 924;Zhmodìní lokte, pøedloktí a zápìstí;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 925;Zhmodìní ruky, kromì prstù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 926;Zhmodìní prstù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 927;Zhmodìní kyèle, stehna, holenì, lıtka a kotníkù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 928;Zhmodìní nohy a prstù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 929;Zhmodìní jiného mnohoèetného nebo neurèenéhop umístìní;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";Následky vniknutí cizího tìlesa otvorem tìla;65;43;3;1;-;-;2;1;3;2;2;5;3;-;-;-;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 930;Cizí tìleso v oku a v adnexech;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 931;Cizí tìleso v uchu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 932;Cizí tìleso v nose;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 933;Cizí tìleso v hltanu a hrtanu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 934;Cizí tìleso v prùduškách a plících;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 935;Cizí tìleso v trávicím ústrojí;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 936;Cizí tìleso v ústrojí moèovém a pohlavním;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";Popáleniny;110;2;6;6;5;4;3;11;19;12;13;6;5;15;3;-;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 940;Popálenina postihující oko;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 941;Popálenina postihující oblièej, hlavu a šíji;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 942;Popálenina postihující trup;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 943;Popálenina postihující hrudní konèetinu, vyjma zápìstí a ruku;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 944;Popálenina postihující zápìstí a ruku;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 945;Popálenina postihující pánevní konèetinu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 946;Popálenina zasahující jak oblièej, hlavu nebo šíji, tak i konèetinu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 947;Popálenina zasahující trup a konèetinu;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 948;Popálenina zasahující jak oblièej, hlavu nebo šíji, tak i trup a konèetiny;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 949;Popálenina zasahující jiné nebo neurèené èásti tìla;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";Poranìní nervù a míchy bez poranìní kostí;9;-;-;-;-;-;-;-;-;3;2;3;1;-;-;-;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 950;Poranìní nervu oèního;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 951;Poranìní jinıch mozkovıch nervù;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 952;Poranìní nervu (nervù) ramene;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 953;Poranìní nervu (nervù) pøedloktí;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 954;Poranìní nervu (nervù) zápìstí a ruky;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 955;Poranìní nervu (nervù) stehna;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 956;Poranìní nervu (nervù) holenì a lıtka;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 957;Poranìní nervu (nervù) kotníku a nohy;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 958;Poranìní míchy bez známek poranìní páteøe;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 959;Poranìní jinıch nervù a poranìní nervù na nìkolika místech;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";Úèinky jedovatıch látek;308;6;3;4;7;9;10;24;49;44;61;38;29;24;-;-;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 960;Otrava závadnımi (škodlivımi) potravinami;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 961;Otrava alkoholem;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 962;Otrava naftovımi produkty;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 963;Otrava prùmyslovımi rozpustidly;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 964;Otrava leptavımi aromatickımi látkami, kyselinami a íravinami;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 965;Otrava rtutí a jejími slouèeninami;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 966;Otrava olovem ajeho slouèeninami;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 967;Otrava arsenem a antimonem a jejich slouèeninami;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 968;Otrava kyslièníkem uhelnatım;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 969;Otrava jinımi plyny a parami;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
N 970;Otrava morfiem a jinımi deriváty opia;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
